Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1742,ORD_01742,2024-05-03,2024-05-09,First Class,CUST_0351,Customer 2344,Home Office,United States,Los Angeles,CA,97051,East,PROD_FUR_7265,Furniture,Chair,Chair - Model 356,1392.44,4,0.0,146.46
1743,ORD_01743,2022-10-02,2022-10-05,Same Day,CUST_0208,Customer 9774,Consumer,United States,Phoenix,OH,84511,West,PROD_TEC_2371,Technology,Scanner,Scanner - Model 897,626.83,4,0.15,94.75
1744,ORD_01744,2024-02-21,2024-02-25,Second Class,CUST_0016,Customer 9668,Consumer,United States,Houston,PA,26974,Central,PROD_OFF_2414,Office Supplies,Label,Label - Model 878,12.36,1,0.2,2.09
1745,ORD_01745,2022-09-29,2022-10-09,Same Day,CUST_0322,Customer 8468,Consumer,United States,Philadelphia,FL,26884,West,PROD_TEC_1763,Technology,Laptop,Laptop - Model 360,1646.3,4,0.1,440.64
1746,ORD_01746,2023-01-27,2023-02-06,Standard,CUST_0238,Customer 3000,Consumer,United States,Philadelphia,NC,29322,South,PROD_TEC_6483,Technology,Tablet,Tablet - Model 746,902.95,2,0.0,180.01
1747,ORD_01747,2024-11-22,2024-11-30,Same Day,CUST_0009,Customer 7227,Consumer,United States,Chicago,PA,69133,East,PROD_TEC_5295,Technology,Desktop,Desktop - Model 923,193.56,1,0.1,68.55
1748,ORD_01748,2024-03-28,2024-04-04,Second Class,CUST_0022,Customer 1381,Corporate,United States,Houston,CA,27634,South,PROD_FUR_5253,Furniture,Cabinet,Cabinet - Model 325,46.39,2,0.15,9.22
1749,ORD_01749,2024-11-20,2024-11-30,First Class,CUST_0252,Customer 9697,Home Office,United States,New York,MI,37001,Central,PROD_OFF_6694,Office Supplies,Stapler,Stapler - Model 498,1125.3,4,0.2,323.0
1750,ORD_01750,2022-04-18,2022-04-26,Second Class,CUST_0332,Customer 3096,Consumer,United States,Philadelphia,NC,68617,East,PROD_TEC_4170,Technology,Laptop,Laptop - Model 181,887.73,5,0.1,217.14
1751,ORD_01751,2022-02-01,2022-02-06,First Class,CUST_0261,Customer 1273,Consumer,United States,Philadelphia,IL,84650,East,PROD_OFF_5200,Office Supplies,Label,Label - Model 396,1339.03,5,0.1,427.09
1752,ORD_01752,2023-09-23,2023-09-26,Standard,CUST_0302,Customer 2999,Corporate,United States,Philadelphia,GA,63587,East,PROD_FUR_6040,Furniture,Desk,Desk - Model 585,276.61,4,0.05,76.5
1753,ORD_01753,2023-03-17,2023-03-19,Same Day,CUST_0420,Customer 6429,Home Office,United States,Philadelphia,FL,79300,West,PROD_OFF_7452,Office Supplies,Label,Label - Model 866,44.27,4,0.2,7.83
1754,ORD_01754,2024-04-27,2024-05-04,First Class,CUST_0195,Customer 3445,Home Office,United States,Philadelphia,TX,80322,South,PROD_OFF_9762,Office Supplies,Label,Label - Model 101,831.43,2,0.05,214.23
1755,ORD_01755,2022-08-15,2022-08-25,Same Day,CUST_0112,Customer 3527,Consumer,United States,Houston,IL,63674,West,PROD_TEC_9355,Technology,Phone,Phone - Model 754,711.98,5,0.2,226.59
1756,ORD_01756,2024-10-11,2024-10-21,First Class,CUST_0010,Customer 7540,Corporate,United States,New York,IL,40284,West,PROD_FUR_5599,Furniture,Bookcase,Bookcase - Model 465,677.89,5,0.2,164.38
1757,ORD_01757,2023-02-15,2023-02-18,Same Day,CUST_0481,Customer 8824,Corporate,United States,Chicago,IL,21401,South,PROD_OFF_3599,Office Supplies,Label,Label - Model 802,1500.29,5,0.15,273.6
1758,ORD_01758,2022-05-12,2022-05-18,Second Class,CUST_0498,Customer 9627,Corporate,United States,Chicago,TX,39362,Central,PROD_FUR_2971,Furniture,Bookcase,Bookcase - Model 374,317.64,1,0.2,78.75
1759,ORD_01759,2024-04-12,2024-04-19,Standard,CUST_0404,Customer 6214,Consumer,United States,New York,IL,84150,Central,PROD_FUR_7607,Furniture,Chair,Chair - Model 311,915.96,4,0.15,156.88
1760,ORD_01760,2023-12-20,2023-12-30,Second Class,CUST_0419,Customer 4009,Consumer,United States,Los Angeles,CA,26548,Central,PROD_TEC_2406,Technology,Laptop,Laptop - Model 636,832.34,3,0.05,126.32
1761,ORD_01761,2023-07-30,2023-08-09,Same Day,CUST_0406,Customer 4522,Corporate,United States,Philadelphia,NC,16463,West,PROD_FUR_7720,Furniture,Cabinet,Cabinet - Model 184,135.69,5,0.2,44.76
1762,ORD_01762,2024-11-02,2024-11-04,Second Class,CUST_0141,Customer 1132,Consumer,United States,Phoenix,FL,62315,South,PROD_OFF_2179,Office Supplies,Pen,Pen - Model 509,1113.15,3,0.15,361.02
1763,ORD_01763,2024-09-22,2024-09-25,Same Day,CUST_0476,Customer 6667,Corporate,United States,Houston,PA,45038,South,PROD_FUR_6653,Furniture,Chair,Chair - Model 865,504.95,2,0.15,56.69
1764,ORD_01764,2024-04-05,2024-04-09,First Class,CUST_0254,Customer 3228,Consumer,United States,Philadelphia,IL,79561,West,PROD_FUR_5897,Furniture,Sofa,Sofa - Model 940,1454.79,5,0.0,407.04
1765,ORD_01765,2023-12-16,2023-12-24,Standard,CUST_0228,Customer 3515,Home Office,United States,Philadelphia,IL,75159,East,PROD_TEC_6855,Technology,Laptop,Laptop - Model 564,1037.69,3,0.05,277.19
1766,ORD_01766,2023-11-28,2023-12-05,Second Class,CUST_0282,Customer 3273,Consumer,United States,Chicago,TX,61829,Central,PROD_TEC_5256,Technology,Phone,Phone - Model 102,849.19,2,0.1,186.23
1767,ORD_01767,2024-07-02,2024-07-12,Second Class,CUST_0313,Customer 1366,Corporate,United States,New York,IL,30077,East,PROD_OFF_2639,Office Supplies,File Folder,File Folder - Model 686,1093.9,5,0.15,267.99
1768,ORD_01768,2023-07-22,2023-07-28,First Class,CUST_0050,Customer 6026,Home Office,United States,Phoenix,TX,94422,South,PROD_TEC_2643,Technology,Scanner,Scanner - Model 444,1470.88,4,0.2,386.03
1769,ORD_01769,2024-09-01,2024-09-07,Second Class,CUST_0226,Customer 8289,Corporate,United States,Philadelphia,IL,37557,Central,PROD_FUR_1601,Furniture,Table,Table - Model 753,69.06,4,0.1,13.18
1770,ORD_01770,2023-09-19,2023-09-24,Second Class,CUST_0393,Customer 8076,Home Office,United States,Phoenix,GA,17047,Central,PROD_TEC_7726,Technology,Tablet,Tablet - Model 598,454.16,5,0.05,144.32
1771,ORD_01771,2024-04-09,2024-04-14,Second Class,CUST_0153,Customer 2844,Corporate,United States,Philadelphia,FL,43064,South,PROD_OFF_8645,Office Supplies,Stapler,Stapler - Model 573,497.11,1,0.0,66.08
1772,ORD_01772,2024-07-20,2024-07-25,Second Class,CUST_0393,Customer 5714,Home Office,United States,Houston,PA,75599,West,PROD_OFF_5299,Office Supplies,Pen,Pen - Model 444,1173.44,5,0.05,241.4
1773,ORD_01773,2024-04-01,2024-04-07,Second Class,CUST_0054,Customer 4657,Corporate,United States,Los Angeles,PA,41167,Central,PROD_FUR_7447,Furniture,Chair,Chair - Model 981,770.0,5,0.1,185.01
1774,ORD_01774,2022-10-24,2022-11-03,Second Class,CUST_0188,Customer 7109,Corporate,United States,Phoenix,MI,22808,East,PROD_OFF_6636,Office Supplies,Label,Label - Model 769,1353.42,4,0.1,473.51
1775,ORD_01775,2024-04-17,2024-04-25,Second Class,CUST_0023,Customer 3545,Home Office,United States,New York,PA,70950,East,PROD_TEC_3746,Technology,Phone,Phone - Model 204,206.22,2,0.1,48.09
1776,ORD_01776,2023-05-31,2023-06-08,Second Class,CUST_0414,Customer 8284,Home Office,United States,Phoenix,CA,54570,South,PROD_OFF_9014,Office Supplies,Stapler,Stapler - Model 142,974.71,2,0.0,260.04
1777,ORD_01777,2024-11-27,2024-12-02,Standard,CUST_0256,Customer 5643,Corporate,United States,Houston,OH,55604,East,PROD_TEC_1416,Technology,Phone,Phone - Model 730,523.87,2,0.15,68.22
1778,ORD_01778,2022-03-05,2022-03-07,First Class,CUST_0389,Customer 2718,Corporate,United States,Phoenix,NY,50973,Central,PROD_FUR_5418,Furniture,Table,Table - Model 421,105.55,5,0.2,24.25
1779,ORD_01779,2022-07-20,2022-07-28,First Class,CUST_0463,Customer 3557,Consumer,United States,Houston,IL,73806,West,PROD_OFF_7950,Office Supplies,File Folder,File Folder - Model 345,786.16,4,0.05,161.86
1780,ORD_01780,2024-01-24,2024-01-31,Standard,CUST_0361,Customer 9637,Home Office,United States,Los Angeles,OH,40209,East,PROD_FUR_8445,Furniture,Chair,Chair - Model 920,120.15,2,0.2,19.74
1781,ORD_01781,2023-12-09,2023-12-12,Second Class,CUST_0386,Customer 4176,Home Office,United States,Phoenix,NY,39715,East,PROD_FUR_1772,Furniture,Desk,Desk - Model 542,1077.15,5,0.1,161.02
1782,ORD_01782,2024-04-09,2024-04-14,Standard,CUST_0161,Customer 8860,Home Office,United States,Philadelphia,NC,16756,Central,PROD_FUR_5391,Furniture,Chair,Chair - Model 567,2289.5,5,0.05,712.21
1783,ORD_01783,2023-04-13,2023-04-20,Same Day,CUST_0397,Customer 8159,Corporate,United States,Los Angeles,MI,71718,West,PROD_FUR_9415,Furniture,Chair,Chair - Model 929,877.34,2,0.1,135.5
1784,ORD_01784,2023-06-26,2023-06-29,First Class,CUST_0073,Customer 9299,Home Office,United States,New York,OH,44583,Central,PROD_OFF_2449,Office Supplies,Pen,Pen - Model 741,644.84,2,0.05,218.62
1785,ORD_01785,2022-12-07,2022-12-14,Second Class,CUST_0444,Customer 3606,Corporate,United States,Houston,CA,51742,East,PROD_OFF_9954,Office Supplies,Stapler,Stapler - Model 562,1923.53,5,0.05,678.76
1786,ORD_01786,2023-06-25,2023-07-01,Standard,CUST_0194,Customer 7099,Home Office,United States,Philadelphia,FL,79772,West,PROD_FUR_6194,Furniture,Sofa,Sofa - Model 781,451.02,3,0.0,59.9
1787,ORD_01787,2023-12-03,2023-12-06,First Class,CUST_0110,Customer 7259,Corporate,United States,Houston,FL,66208,East,PROD_OFF_3365,Office Supplies,Binder,Binder - Model 625,88.78,1,0.2,11.55
1788,ORD_01788,2023-09-09,2023-09-12,First Class,CUST_0275,Customer 5578,Corporate,United States,Los Angeles,CA,41841,South,PROD_FUR_3204,Furniture,Sofa,Sofa - Model 431,47.34,2,0.0,8.44
1789,ORD_01789,2023-07-01,2023-07-03,Same Day,CUST_0461,Customer 2596,Consumer,United States,Chicago,TX,71435,Central,PROD_TEC_4392,Technology,Printer,Printer - Model 594,62.38,4,0.0,15.75
1790,ORD_01790,2022-04-05,2022-04-07,Same Day,CUST_0216,Customer 8916,Corporate,United States,Philadelphia,CA,18608,West,PROD_FUR_3365,Furniture,Cabinet,Cabinet - Model 751,819.64,5,0.15,185.5
1791,ORD_01791,2024-05-02,2024-05-06,Standard,CUST_0491,Customer 2536,Corporate,United States,Phoenix,TX,61109,East,PROD_FUR_9577,Furniture,Table,Table - Model 933,1017.14,5,0.0,302.12
1792,ORD_01792,2023-04-01,2023-04-03,Same Day,CUST_0116,Customer 3651,Corporate,United States,New York,PA,52323,South,PROD_FUR_8035,Furniture,Bookcase,Bookcase - Model 835,500.06,4,0.2,141.95
1793,ORD_01793,2023-04-18,2023-04-20,Same Day,CUST_0199,Customer 5098,Home Office,United States,Philadelphia,NY,16957,Central,PROD_OFF_4759,Office Supplies,Pen,Pen - Model 226,222.11,3,0.0,69.2
1794,ORD_01794,2022-05-22,2022-05-29,Second Class,CUST_0287,Customer 2635,Consumer,United States,Los Angeles,OH,18779,West,PROD_OFF_8611,Office Supplies,Stapler,Stapler - Model 712,224.73,1,0.05,30.42
1795,ORD_01795,2023-05-25,2023-06-02,Same Day,CUST_0374,Customer 3269,Corporate,United States,Chicago,TX,46221,Central,PROD_TEC_3854,Technology,Desktop,Desktop - Model 626,217.49,1,0.0,57.66
1796,ORD_01796,2022-01-22,2022-01-26,Same Day,CUST_0443,Customer 4799,Consumer,United States,Los Angeles,IL,52765,West,PROD_OFF_4147,Office Supplies,Binder,Binder - Model 971,1615.01,5,0.0,359.3
1797,ORD_01797,2022-06-22,2022-07-01,Second Class,CUST_0160,Customer 6538,Corporate,United States,New York,OH,21590,West,PROD_OFF_6655,Office Supplies,Label,Label - Model 254,21.6,1,0.05,6.92
1798,ORD_01798,2023-05-16,2023-05-21,Same Day,CUST_0045,Customer 6413,Corporate,United States,Houston,MI,20675,Central,PROD_OFF_1195,Office Supplies,File Folder,File Folder - Model 977,281.68,2,0.2,66.52
1799,ORD_01799,2024-09-22,2024-09-24,Standard,CUST_0099,Customer 1535,Corporate,United States,Houston,OH,43209,Central,PROD_TEC_5971,Technology,Printer,Printer - Model 653,62.47,1,0.15,6.34
1800,ORD_01800,2023-04-20,2023-04-30,Same Day,CUST_0303,Customer 6255,Consumer,United States,Houston,FL,70920,Central,PROD_FUR_5241,Furniture,Table,Table - Model 986,323.4,1,0.15,106.46
1801,ORD_01801,2024-06-11,2024-06-13,Standard,CUST_0005,Customer 7353,Corporate,United States,Los Angeles,FL,39595,South,PROD_FUR_8455,Furniture,Sofa,Sofa - Model 281,719.02,2,0.15,235.9
1802,ORD_01802,2023-06-26,2023-07-04,Second Class,CUST_0384,Customer 8392,Corporate,United States,Philadelphia,GA,67512,South,PROD_FUR_1005,Furniture,Chair,Chair - Model 842,662.39,3,0.2,236.89
1803,ORD_01803,2023-03-21,2023-03-24,Second Class,CUST_0278,Customer 2519,Corporate,United States,Phoenix,OH,49176,East,PROD_FUR_3657,Furniture,Bookcase,Bookcase - Model 922,112.7,4,0.2,37.62
1804,ORD_01804,2024-09-04,2024-09-12,Second Class,CUST_0426,Customer 2922,Consumer,United States,Houston,CA,54750,East,PROD_FUR_8744,Furniture,Table,Table - Model 572,544.92,4,0.15,113.68
1805,ORD_01805,2022-11-03,2022-11-13,Standard,CUST_0290,Customer 8469,Consumer,United States,Los Angeles,TX,86017,Central,PROD_OFF_4442,Office Supplies,File Folder,File Folder - Model 110,697.64,3,0.1,267.18
1806,ORD_01806,2024-11-05,2024-11-11,Same Day,CUST_0490,Customer 7229,Home Office,United States,New York,IL,38637,Central,PROD_TEC_7208,Technology,Phone,Phone - Model 631,1744.05,5,0.05,656.9
1807,ORD_01807,2022-09-28,2022-10-06,First Class,CUST_0401,Customer 9976,Corporate,United States,Phoenix,NY,84055,Central,PROD_FUR_8193,Furniture,Cabinet,Cabinet - Model 945,967.73,5,0.0,316.51
1808,ORD_01808,2024-04-12,2024-04-16,Second Class,CUST_0193,Customer 4650,Corporate,United States,New York,GA,27041,West,PROD_OFF_2142,Office Supplies,Stapler,Stapler - Model 667,31.48,1,0.15,10.32
1809,ORD_01809,2024-05-09,2024-05-13,First Class,CUST_0096,Customer 1532,Corporate,United States,Los Angeles,MI,90842,West,PROD_FUR_3686,Furniture,Desk,Desk - Model 703,198.3,2,0.05,22.92
1810,ORD_01810,2023-04-16,2023-04-22,Second Class,CUST_0144,Customer 7210,Consumer,United States,Philadelphia,OH,27106,East,PROD_FUR_5236,Furniture,Table,Table - Model 295,686.45,2,0.0,150.78
1811,ORD_01811,2023-11-30,2023-12-09,Same Day,CUST_0276,Customer 7419,Corporate,United States,Chicago,TX,43267,South,PROD_TEC_9287,Technology,Desktop,Desktop - Model 643,386.39,3,0.0,42.46
1812,ORD_01812,2023-11-20,2023-11-26,Second Class,CUST_0273,Customer 8845,Corporate,United States,Los Angeles,FL,79390,East,PROD_TEC_9524,Technology,Printer,Printer - Model 921,121.86,1,0.1,24.98
1813,ORD_01813,2022-01-14,2022-01-21,Same Day,CUST_0127,Customer 8275,Corporate,United States,Phoenix,PA,62020,West,PROD_FUR_1489,Furniture,Bookcase,Bookcase - Model 128,962.18,4,0.15,255.16
1814,ORD_01814,2023-01-05,2023-01-07,Same Day,CUST_0118,Customer 3130,Consumer,United States,Los Angeles,CA,87577,West,PROD_TEC_1560,Technology,Phone,Phone - Model 894,283.05,1,0.1,75.87
1815,ORD_01815,2022-09-27,2022-10-07,First Class,CUST_0416,Customer 8732,Home Office,United States,Chicago,MI,84368,Central,PROD_TEC_9143,Technology,Printer,Printer - Model 470,829.84,2,0.0,145.62
1816,ORD_01816,2024-04-17,2024-04-21,Standard,CUST_0296,Customer 2853,Corporate,United States,Houston,NC,10588,Central,PROD_FUR_2881,Furniture,Bookcase,Bookcase - Model 119,53.53,4,0.05,17.56
1817,ORD_01817,2023-10-26,2023-10-29,Standard,CUST_0360,Customer 1677,Consumer,United States,New York,MI,74107,Central,PROD_FUR_2299,Furniture,Bookcase,Bookcase - Model 469,893.21,2,0.05,271.83
1818,ORD_01818,2023-09-02,2023-09-09,First Class,CUST_0485,Customer 5449,Consumer,United States,Houston,OH,51882,South,PROD_OFF_3252,Office Supplies,Stapler,Stapler - Model 765,33.5,1,0.1,7.43
1819,ORD_01819,2022-02-06,2022-02-09,Second Class,CUST_0183,Customer 3803,Corporate,United States,Chicago,NC,81152,Central,PROD_FUR_3798,Furniture,Bookcase,Bookcase - Model 924,104.22,1,0.15,12.15
1820,ORD_01820,2023-01-22,2023-01-27,Standard,CUST_0007,Customer 7102,Home Office,United States,Chicago,GA,53984,West,PROD_TEC_4541,Technology,Scanner,Scanner - Model 556,1088.42,4,0.0,248.02
1821,ORD_01821,2022-11-11,2022-11-16,Same Day,CUST_0069,Customer 7575,Corporate,United States,New York,CA,22537,South,PROD_OFF_9708,Office Supplies,Label,Label - Model 473,765.25,3,0.0,219.08
1822,ORD_01822,2022-04-01,2022-04-04,Standard,CUST_0290,Customer 8082,Corporate,United States,New York,NC,83708,Central,PROD_OFF_1453,Office Supplies,Notebook,Notebook - Model 258,366.36,5,0.0,99.44
1823,ORD_01823,2023-12-24,2023-12-28,Standard,CUST_0122,Customer 4716,Home Office,United States,Chicago,TX,80192,Central,PROD_TEC_4239,Technology,Tablet,Tablet - Model 746,950.05,4,0.2,141.04
1824,ORD_01824,2024-02-01,2024-02-08,Same Day,CUST_0416,Customer 3046,Consumer,United States,Chicago,OH,70226,West,PROD_OFF_8268,Office Supplies,Label,Label - Model 409,140.97,1,0.05,55.27
1825,ORD_01825,2022-08-15,2022-08-21,First Class,CUST_0469,Customer 4006,Corporate,United States,Philadelphia,MI,19186,Central,PROD_TEC_7750,Technology,Printer,Printer - Model 282,357.99,2,0.1,100.38
1826,ORD_01826,2023-09-08,2023-09-17,Second Class,CUST_0373,Customer 8365,Consumer,United States,Chicago,OH,91610,Central,PROD_FUR_5225,Furniture,Desk,Desk - Model 573,280.05,3,0.1,44.6
1827,ORD_01827,2024-11-28,2024-12-07,Standard,CUST_0085,Customer 7166,Corporate,United States,Los Angeles,GA,45417,East,PROD_FUR_6036,Furniture,Cabinet,Cabinet - Model 646,896.44,2,0.0,314.18
1828,ORD_01828,2022-02-08,2022-02-14,Same Day,CUST_0065,Customer 5800,Corporate,United States,Philadelphia,NC,56443,Central,PROD_TEC_1500,Technology,Scanner,Scanner - Model 594,288.14,1,0.0,80.8
1829,ORD_01829,2023-04-13,2023-04-22,Standard,CUST_0213,Customer 3088,Corporate,United States,Los Angeles,TX,64079,Central,PROD_FUR_3267,Furniture,Sofa,Sofa - Model 900,302.92,2,0.2,44.27
1830,ORD_01830,2023-04-18,2023-04-20,Standard,CUST_0305,Customer 2384,Home Office,United States,Houston,PA,34162,East,PROD_TEC_6440,Technology,Scanner,Scanner - Model 939,477.43,2,0.0,182.98
1831,ORD_01831,2023-01-09,2023-01-17,First Class,CUST_0160,Customer 2078,Corporate,United States,Los Angeles,GA,53248,South,PROD_FUR_1208,Furniture,Table,Table - Model 725,256.58,1,0.2,46.13
1832,ORD_01832,2024-12-16,2024-12-22,Standard,CUST_0230,Customer 6016,Consumer,United States,Chicago,TX,42662,West,PROD_OFF_7836,Office Supplies,Binder,Binder - Model 983,1552.72,4,0.15,522.11
1833,ORD_01833,2022-02-10,2022-02-14,Standard,CUST_0086,Customer 8066,Consumer,United States,Phoenix,PA,14972,Central,PROD_OFF_7597,Office Supplies,Notebook,Notebook - Model 820,43.3,3,0.05,6.19
1834,ORD_01834,2022-04-24,2022-05-02,Standard,CUST_0154,Customer 8426,Corporate,United States,Philadelphia,CA,47242,South,PROD_FUR_8399,Furniture,Desk,Desk - Model 280,1123.0,5,0.1,219.47
1835,ORD_01835,2023-05-25,2023-05-28,First Class,CUST_0206,Customer 9072,Home Office,United States,Phoenix,TX,35749,East,PROD_OFF_8256,Office Supplies,Stapler,Stapler - Model 413,1100.51,3,0.1,422.41
1836,ORD_01836,2023-04-19,2023-04-27,First Class,CUST_0301,Customer 1314,Corporate,United States,Chicago,IL,69857,West,PROD_OFF_4001,Office Supplies,Label,Label - Model 302,243.56,3,0.15,65.12
1837,ORD_01837,2023-05-24,2023-06-03,First Class,CUST_0051,Customer 4626,Consumer,United States,Houston,NY,50661,Central,PROD_TEC_6576,Technology,Tablet,Tablet - Model 203,604.67,2,0.05,69.62
1838,ORD_01838,2023-01-02,2023-01-06,Second Class,CUST_0151,Customer 8793,Corporate,United States,New York,NY,62397,South,PROD_TEC_8514,Technology,Scanner,Scanner - Model 149,70.17,2,0.05,14.32
1839,ORD_01839,2022-09-15,2022-09-20,Same Day,CUST_0421,Customer 3163,Corporate,United States,New York,CA,87038,East,PROD_FUR_2470,Furniture,Sofa,Sofa - Model 373,1280.16,3,0.1,333.22
1840,ORD_01840,2022-04-18,2022-04-24,Second Class,CUST_0078,Customer 3495,Home Office,United States,New York,PA,27248,South,PROD_FUR_2166,Furniture,Bookcase,Bookcase - Model 428,285.88,1,0.05,60.44
1841,ORD_01841,2023-04-22,2023-05-02,First Class,CUST_0411,Customer 1583,Corporate,United States,Philadelphia,MI,50640,East,PROD_OFF_5087,Office Supplies,Pen,Pen - Model 725,1222.22,3,0.1,384.57
1842,ORD_01842,2023-06-05,2023-06-08,First Class,CUST_0316,Customer 8707,Consumer,United States,Los Angeles,IL,77493,Central,PROD_FUR_9129,Furniture,Bookcase,Bookcase - Model 746,380.91,1,0.15,87.48
1843,ORD_01843,2022-09-27,2022-10-03,Same Day,CUST_0210,Customer 5030,Consumer,United States,Los Angeles,OH,51411,East,PROD_OFF_3197,Office Supplies,Stapler,Stapler - Model 234,271.17,1,0.2,80.58
1844,ORD_01844,2022-01-19,2022-01-21,Second Class,CUST_0235,Customer 8140,Consumer,United States,Philadelphia,IL,95476,East,PROD_FUR_1896,Furniture,Desk,Desk - Model 530,784.09,3,0.15,196.25
1845,ORD_01845,2024-07-01,2024-07-10,Standard,CUST_0450,Customer 2267,Corporate,United States,New York,FL,47293,West,PROD_OFF_1392,Office Supplies,Stapler,Stapler - Model 883,122.38,5,0.2,13.63
1846,ORD_01846,2024-05-05,2024-05-08,Standard,CUST_0435,Customer 1820,Home Office,United States,Chicago,FL,61214,West,PROD_FUR_9592,Furniture,Table,Table - Model 772,1132.25,5,0.2,314.96
1847,ORD_01847,2022-08-23,2022-08-31,Second Class,CUST_0481,Customer 4982,Home Office,United States,Houston,MI,88103,East,PROD_FUR_8751,Furniture,Table,Table - Model 146,1847.95,5,0.0,477.2
1848,ORD_01848,2023-12-19,2023-12-21,Same Day,CUST_0339,Customer 7255,Corporate,United States,Los Angeles,OH,10232,West,PROD_FUR_3885,Furniture,Cabinet,Cabinet - Model 841,113.88,5,0.15,43.82
1849,ORD_01849,2022-08-18,2022-08-24,Standard,CUST_0230,Customer 3528,Home Office,United States,Phoenix,FL,39090,Central,PROD_TEC_7880,Technology,Tablet,Tablet - Model 150,44.87,3,0.2,7.49
1850,ORD_01850,2024-03-30,2024-04-08,Same Day,CUST_0488,Customer 9526,Home Office,United States,Houston,NC,20411,South,PROD_TEC_5182,Technology,Scanner,Scanner - Model 366,1172.88,3,0.2,310.33
1851,ORD_01851,2024-03-04,2024-03-13,Standard,CUST_0135,Customer 1578,Corporate,United States,Houston,OH,49888,Central,PROD_FUR_2120,Furniture,Bookcase,Bookcase - Model 462,745.61,5,0.15,274.36
1852,ORD_01852,2024-06-01,2024-06-03,First Class,CUST_0180,Customer 6987,Corporate,United States,New York,FL,14243,South,PROD_TEC_9253,Technology,Laptop,Laptop - Model 237,390.06,1,0.15,63.52
1853,ORD_01853,2023-12-17,2023-12-27,Standard,CUST_0428,Customer 6670,Corporate,United States,Houston,IL,74897,West,PROD_TEC_8812,Technology,Phone,Phone - Model 804,1597.42,4,0.0,484.18
1854,ORD_01854,2024-09-12,2024-09-15,Standard,CUST_0304,Customer 3635,Corporate,United States,Los Angeles,CA,59145,South,PROD_FUR_8872,Furniture,Table,Table - Model 937,32.36,2,0.0,4.63
1855,ORD_01855,2023-08-18,2023-08-25,First Class,CUST_0165,Customer 1389,Home Office,United States,Phoenix,NY,75008,South,PROD_FUR_1513,Furniture,Table,Table - Model 511,2484.14,5,0.0,744.6
1856,ORD_01856,2024-07-27,2024-08-01,First Class,CUST_0267,Customer 9355,Corporate,United States,Philadelphia,TX,17790,South,PROD_FUR_7418,Furniture,Chair,Chair - Model 128,29.63,2,0.1,5.17
1857,ORD_01857,2022-03-03,2022-03-06,Same Day,CUST_0150,Customer 4660,Corporate,United States,Chicago,TX,45582,South,PROD_OFF_1290,Office Supplies,Notebook,Notebook - Model 523,1256.06,4,0.1,165.68
1858,ORD_01858,2024-03-04,2024-03-08,Second Class,CUST_0263,Customer 9135,Home Office,United States,Philadelphia,FL,62981,South,PROD_TEC_7186,Technology,Printer,Printer - Model 157,154.25,2,0.05,36.36
1859,ORD_01859,2022-01-09,2022-01-13,Standard,CUST_0066,Customer 5092,Consumer,United States,Los Angeles,TX,57110,West,PROD_FUR_7099,Furniture,Chair,Chair - Model 180,1272.77,4,0.15,453.02
1860,ORD_01860,2024-01-26,2024-02-05,Standard,CUST_0289,Customer 1712,Corporate,United States,Los Angeles,CA,38509,West,PROD_OFF_6518,Office Supplies,Pen,Pen - Model 693,180.44,1,0.15,20.4
1861,ORD_01861,2022-09-18,2022-09-27,Same Day,CUST_0270,Customer 5815,Corporate,United States,Phoenix,GA,52330,East,PROD_OFF_7252,Office Supplies,File Folder,File Folder - Model 949,385.16,2,0.1,54.75
1862,ORD_01862,2023-08-01,2023-08-07,Standard,CUST_0156,Customer 3544,Consumer,United States,Los Angeles,TX,70488,West,PROD_FUR_3444,Furniture,Sofa,Sofa - Model 340,696.1,3,0.15,109.58
1863,ORD_01863,2024-08-04,2024-08-07,Standard,CUST_0154,Customer 7012,Consumer,United States,Chicago,FL,25928,East,PROD_TEC_1517,Technology,Printer,Printer - Model 718,333.76,2,0.15,96.59
1864,ORD_01864,2023-05-25,2023-06-02,First Class,CUST_0004,Customer 7278,Consumer,United States,Philadelphia,NY,51330,South,PROD_FUR_9214,Furniture,Chair,Chair - Model 967,2091.62,5,0.0,730.49
1865,ORD_01865,2024-02-14,2024-02-18,Standard,CUST_0455,Customer 5977,Home Office,United States,Chicago,GA,22220,Central,PROD_OFF_4463,Office Supplies,File Folder,File Folder - Model 302,123.18,3,0.0,20.46
1866,ORD_01866,2022-05-23,2022-06-02,Standard,CUST_0054,Customer 2816,Home Office,United States,Chicago,CA,50870,South,PROD_TEC_2407,Technology,Tablet,Tablet - Model 561,173.44,2,0.0,40.5
1867,ORD_01867,2022-03-20,2022-03-30,First Class,CUST_0185,Customer 7784,Consumer,United States,New York,NC,12854,South,PROD_TEC_8425,Technology,Phone,Phone - Model 302,124.0,1,0.2,29.47
1868,ORD_01868,2022-08-03,2022-08-09,Standard,CUST_0415,Customer 6794,Corporate,United States,Houston,PA,45091,South,PROD_FUR_3498,Furniture,Desk,Desk - Model 127,580.65,4,0.15,162.52
